 DATE-GMT,TIME-GMT,OBSPWR,FCSTPWR,ERR
20050527,0,63.5,78.6,15.1
20050527,100,77.5,91.1,13.6
20050527,200,88.6,96.7,8.1
20050527,300,88.7,94.1,5.4
20050527,400,78.6,88.3,9.7
20050527,500,69.7,78.7,9.1
20050527,600,65,89.7,24.7
20050527,700,60.4,85.5,25.1
20050527,800,73.6,83.2,9.6
20050527,900,83.9,90.7,6.8
20050527,1000,83.4,82.9,-0.5
20050527,1100,52.5,66.1,13.5
20050527,1200,47.1,60.9,13.8
20050527,1300,79.9,60.1,-19.8
20050527,1400,86.2,67,-19.2
20050527,1500,71.6,62.3,-9.3
20050527,1600,75.2,65.5,-9.7
20050527,1700,76.1,72,-4.1
20050527,1800,58.9,69.7,10.8
20050527,1900,41.9,68.5,26.7
20050527,2000,34.4,66.9,32.5
20050527,2100,56.3,64.9,8.6
20050527,2200,39.8,61.4,21.6
20050527,2300,22.7,50.7,28
20050528,0,16.4,44.7,28.3
20050528,100,15.1,58.7,43.7
20050528,200,59.3,63.5,4.2
20050528,300,77.6,84.8,7.1
20050528,400,57.7,74.7,17
20050528,500,21.5,50.7,29.3
20050528,600,27,51.5,24.6
20050528,700,23.7,48.1,24.4
20050528,800,26.5,36.7,10.3
20050528,900,21.5,40.3,18.8
20050528,1000,28.5,33.7,5.2
20050528,1100,38.7,33.4,-5.3
20050528,1200,42.1,19.4,-22.7
20050528,1300,58.7,26,-32.7
20050528,1400,68.2,28.3,-39.9
20050528,1500,59.3,24.5,-34.8
20050528,1600,39,25.9,-13.1
20050528,1700,55.9,31,-24.9
20050528,1800,18.3,15.9,-2.4
20050528,1900,33.6,15.9,-17.6
20050528,2000,75.5,41.7,-33.9
20050528,2100,52,40,-12
20050528,2200,33.9,28.3,-5.6
20050528,2300,34.9,22,-13
20050529,0,23.8,33.2,9.4
20050529,100,45.2,48.5,3.3
20050529,200,32.2,38.7,6.5
20050529,300,43.6,51.8,8.1
20050529,400,35.4,42.8,7.4
20050529,500,30.5,52.2,21.8
20050529,600,2.7,37.5,34.7
20050529,700,5.1,37.5,32.4
20050529,800,12.1,29.8,17.7
20050529,900,13.9,19.2,5.2
20050529,1000,11.2,12.6,1.4
20050529,1100,11.8,8.8,-2.9
20050529,1200,6,9.7,3.7
20050529,1300,0.6,2.3,1.7
20050529,1400,2.1,1.8,-0.3
20050529,1500,7.5,2.9,-4.6
20050529,1600,16.9,6,-10.9
20050529,1700,34.2,10.9,-23.3
20050529,1800,45.8,12.8,-33
20050529,1900,53.4,18.9,-34.5
20050529,2000,63.3,26.5,-36.8
20050529,2100,63.9,36.3,-27.6
20050529,2200,60.8,30.9,-29.9
20050529,2300,58.6,28.5,-30.1
20050530,0,38.6,21,-17.6
20050530,100,20.4,11.7,-8.6
20050530,200,20.2,16.5,-3.7
20050530,300,27.3,26.8,-0.5
20050530,400,29.4,34.1,4.7
20050530,500,57.2,36.6,-20.6
20050530,600,20.2,29.8,9.6
20050530,700,9.2,27.3,18.2
20050530,800,2.8,3.5,0.8
20050530,900,3.2,2.7,-0.5
20050530,1000,1.7,2.9,1.2
20050530,1100,0,0,0
20050530,1200,0,0,0
20050530,1300,0,7.9,7.9
20050530,1400,0,1.9,1.9
20050530,1500,0,0.9,0.9
20050530,1600,0,6.3,6.3
20050530,1700,2,5.8,3.8
20050530,1800,4.2,9.7,5.5
20050530,1900,9.7,12.9,3.2
20050530,2000,12.6,15.6,2.9
20050530,2100,0.4,8.3,7.9
20050530,2200,0.3,9.6,9.3
20050530,2300,1.4,9.6,8.3
20050531,0,8,15.7,7.7
20050531,100,55.8,31.7,-24.1
20050531,200,81.9,43.7,-38.2
20050531,300,66.9,48,-19
20050531,400,31.6,35.9,4.3
20050531,500,19.7,21.6,1.8
20050531,600,16.2,10.3,-5.9
20050531,700,4.6,7.5,2.9
20050531,800,9.9,12,2.1
20050531,900,8.5,6.8,-1.7
20050531,1000,3.6,4.6,1
20050531,1100,1.5,7.1,5.6
20050531,1200,0,14.6,14.6
20050531,1300,0,12.4,12.4
20050531,1400,0,20.5,20.5
20050531,1500,0,20.8,20.8
20050531,1600,0,30.2,30.2
20050531,1700,0.3,30.7,30.4
20050531,1800,0.1,8.8,8.7
20050531,1900,0.6,12.2,11.6
20050531,2000,2.6,18.9,16.4
20050531,2100,2.7,16.5,13.8
20050531,2200,4,18.2,14.2
20050531,2300,3.7,24.6,21
20050601,0,3.5,14,10.4
20050601,100,9.6,19.2,9.6
20050601,200,10.1,21,10.9
20050601,300,8,13.7,5.6
20050601,400,13.9,9.1,-4.8
20050601,500,18,14.5,-3.5
20050601,600,14.7,11.8,-2.9
20050601,700,14.2,13.4,-0.8
20050601,800,12.1,7.4,-4.8
20050601,900,15.9,13.4,-2.6
20050601,1000,15.5,20.2,4.6
20050601,1100,9.2,9.5,0.3
20050601,1200,0.6,1.4,0.8
20050601,1300,0.5,1.6,1.1
20050601,1400,3,2.8,-0.2
20050601,1500,4.8,1.8,-3
20050601,1600,5.9,6.6,0.6
20050601,1700,1.2,10,8.8
20050601,1800,3.2,18.7,15.5
20050601,1900,6.4,9,2.7
20050601,2000,8.2,2.5,-5.8
20050601,2100,19.5,14.8,-4.7
20050601,2200,30.1,20,-10.2
20050601,2300,30.1,11.8,-18.3
20050602,0,37.7,34.2,-3.4
20050602,100,49.6,40,-9.6
20050602,200,45.3,38.9,-6.4
20050602,300,30.9,44.4,13.4
20050602,400,37.5,41.8,4.3
20050602,500,27.8,42.5,14.8
20050602,600,23.5,34.8,11.3
20050602,700,19.4,35.2,15.9
20050602,800,26.3,28.7,2.4
20050602,900,29.3,20.3,-9
20050602,1000,24,21.6,-2.4
20050602,1100,3.4,17.2,13.8
20050602,1200,3.9,15.2,11.3
20050602,1300,6.3,12.9,6.6
20050602,1400,9.9,8.3,-1.7
20050602,1500,10.5,5,-5.5
20050602,1600,12.6,3.3,-9.4
20050602,1700,27.8,10.1,-17.7
20050602,1800,18.8,10,-8.8
20050602,1900,19.6,10.6,-9.1
20050602,2000,27.6,15,-12.6
20050602,2100,30.8,17.3,-13.5
20050602,2200,38,22,-15.9
20050602,2300,49.2,20.5,-28.7
20050603,0,56.4,32.3,-24.1
20050603,100,66.2,50.2,-15.9
20050603,200,42.1,48.1,6
20050603,300,33.4,69.3,35.9
20050603,400,28,66.5,38.6
20050603,500,17.7,66.5,48.8
20050603,600,7.9,62.7,54.8
20050603,700,7.6,74.2,66.6
20050603,800,10.8,73.9,63.1
20050603,900,7.3,74.6,67.4
20050603,1000,3.8,71,67.2
20050603,1100,2.5,68.7,66.2
20050603,1200,2.1,59,57
20050603,1300,2.9,60.7,57.8
20050603,1400,4.6,64.9,60.3
20050603,1500,6.2,68.5,62.3
20050603,1600,4.5,62,57.5
20050603,1700,3.2,74,70.8
20050603,1800,3.3,68.8,65.5
20050603,1900,3.3,75.9,72.5
20050603,2000,3.7,72.7,69
20050603,2100,3.8,71.9,68
20050603,2200,4.2,77.7,73.5
20050603,2300,4.2,73.4,69.2
20050604,0,4.2,70.9,66.7
20050604,100,3.6,74.9,71.3
20050604,200,2.8,77.5,74.7
20050604,300,2.4,80.5,78.1
20050604,400,3.4,75.8,72.4
20050604,500,7.6,76.5,68.9
20050604,600,18.5,72.3,53.8
20050604,700,27.9,71,43.1
20050604,800,28.5,76.9,48.5
20050604,900,50.9,80.9,30
20050604,1000,66.3,82.3,16
20050604,1100,30.3,68.7,38.4
20050604,1200,10.7,58.3,47.6
20050604,1300,4.9,59.1,54.2
20050604,1400,5,61.4,56.4
20050604,1500,5,62.2,57.2
20050604,1600,7.4,61,53.6
20050604,1700,23.7,70.8,47.2
20050604,1800,23.9,70.5,46.6
20050604,1900,26.5,73,46.5
20050604,2000,16.4,64.3,47.9
20050604,2100,9.7,67.9,58.1
20050604,2200,10.6,60.8,50.3
20050604,2300,8.3,55.1,46.9
20050605,0,5.7,55.8,50
20050605,100,4.7,58.6,53.8
20050605,200,4,45.9,42
20050605,300,3.7,23.5,19.7
20050605,400,10.5,15.5,5
20050605,500,9.6,8.7,-0.8
20050605,600,2.4,8.2,5.7
20050605,700,2.3,8.2,5.9
20050605,800,2.9,2.3,-0.6
20050605,900,4.9,3.5,-1.5
20050605,1000,12.3,5,-7.3
20050605,1100,16,8.1,-7.9
20050605,1200,10.2,5.7,-4.6
20050605,1300,6.9,4.5,-2.4
20050605,1400,3.5,2.8,-0.7
20050605,1500,2.9,2.2,-0.7
20050605,1600,2.4,2,-0.4
20050605,1700,2.9,2.6,-0.3
20050605,1800,4.9,3.7,-1.2
20050605,1900,4.6,3.1,-1.5
20050605,2000,4.9,2.5,-2.3
20050605,2100,4.7,2.7,-2
20050605,2200,5.3,8.6,3.4
20050605,2300,5.5,9,3.4
20050606,0,5.5,8.1,2.6
20050606,100,5.9,9.9,4
20050606,200,5.8,11.2,5.5
20050606,300,7.3,5.9,-1.4
20050606,400,17.2,20.7,3.5
20050606,500,43.3,21.5,-21.8
20050606,600,47.9,29.5,-18.5
20050606,700,52.4,32,-20.4
20050606,800,58.5,30.9,-27.6
20050606,900,54.7,44.4,-10.3
20050606,1000,78.5,53.1,-25.4
20050606,1100,66.4,41.2,-25.2
20050606,1200,42.2,28.9,-13.3
20050606,1300,64.7,33.2,-31.6
20050606,1400,70,39,-31.1
20050606,1500,24.7,26.1,1.4
20050606,1600,14.6,27.1,12.6
20050606,1700,18.7,21.4,2.8
20050606,1800,25.8,21.1,-4.7
20050606,1900,22.2,16.1,-6.1
20050606,2000,33.8,13.1,-20.8
20050606,2100,66.8,19,-47.9
20050606,2200,85.6,29.3,-56.3
20050606,2300,74.4,24.2,-50.2
20050607,0,53.3,30.3,-23.1
20050607,100,31.8,30.5,-1.3
20050607,200,39.5,29.7,-9.8
20050607,300,58.9,38.3,-20.6
20050607,400,65.3,34.8,-30.6
20050607,500,61,38.1,-22.9
20050607,600,48,37.2,-10.8
20050607,700,51.1,37.1,-14
20050607,800,54.6,42,-12.6
20050607,900,67,40.9,-26.2
20050607,1000,66.6,38.7,-27.9
20050607,1100,37.2,34.1,-3.1
20050607,1200,30.9,33.7,2.8
20050607,1300,17.3,24.8,7.5
20050607,1400,11.1,26.4,15.3
20050607,1500,13.1,17.6,4.5
20050607,1600,13.2,17.4,4.2
20050607,1700,13.6,26.3,12.8
20050607,1800,10.2,12.3,2.1
20050607,1900,2.9,15.9,13
20050607,2000,0.3,5.3,4.9
20050607,2100,0.2,8.5,8.4
20050607,2200,0,8.6,8.6
20050607,2300,0,8.3,8.3
20050608,0,0,7.2,7.2
20050608,100,0,5.4,5.4
20050608,200,0,7.5,7.5
20050608,300,0,9.2,9.2
20050608,400,0,5.6,5.6
20050608,500,11,8.1,-2.9
20050608,600,8.9,8,-0.8
20050608,700,1.7,8.5,6.8
20050608,800,0,3.9,3.9
20050608,900,0,3,3
20050608,1000,0,0.9,0.9
20050608,1100,0,0.4,0.4
20050608,1200,0,1.6,1.6
20050608,1300,0,1.2,1.2
20050608,1400,0,0.5,0.5
20050608,1500,0.8,1.2,0.4
20050608,1600,0.2,1.7,1.5
20050608,1700,6.7,4,-2.7
20050608,1800,0.3,1.1,0.8
20050608,1900,0,3.1,3.1
20050608,2000,5.1,3,-2.1
20050608,2100,4.5,3.9,-0.6
20050608,2200,4,3.9,-0.1
20050608,2300,0.9,2.3,1.4
20050609,0,0.8,6.8,6
20050609,100,21.1,16.7,-4.5
20050609,200,45.1,24.6,-20.5
20050609,300,44.7,22.8,-21.9
20050609,400,39,11.5,-27.5
20050609,500,30.5,11.2,-19.3
20050609,600,6.5,4.1,-2.5
20050609,700,0,1.7,1.7
20050609,800,0,2.5,2.5
20050609,900,0,2.4,2.4
20050609,1000,2.9,1.7,-1.1
20050609,1100,4,1.7,-2.3
20050609,1200,3.2,0.8,-2.4
20050609,1300,2,0.9,-1.1
20050609,1400,0,0.7,0.7
20050609,1500,0,2.2,2.2
20050609,1600,0,1,0.9
20050609,1700,0.8,2.7,1.9
20050609,1800,6,3.4,-2.5
20050609,1900,6.2,3.7,-2.5
20050609,2000,18.8,4.5,-14.3
20050609,2100,24.8,6.2,-18.6
20050609,2200,16.6,5.8,-10.8
20050609,2300,7.4,2.3,-5.1
20050610,0,2,2.8,0.8
20050610,100,4.9,1.4,-3.5
20050610,200,5,3.1,-1.9
20050610,300,11.8,4.6,-7.2
20050610,400,4.1,7.1,3
20050610,500,25.3,14.6,-10.7
20050610,600,23.8,12,-11.7
20050610,700,56.9,13.5,-43.4
20050610,800,87.5,25.9,-61.6
20050610,900,79.5,29.5,-50
20050610,1000,73.2,33.4,-39.9
20050610,1100,55,24.5,-30.5
20050610,1200,21.1,10,-11.1
20050610,1300,4.3,6.7,2.4
20050610,1400,3,2.6,-0.4
20050610,1500,3.3,2.9,-0.3
20050610,1600,3.2,1.5,-1.7
20050610,1700,3.3,2.6,-0.8
20050610,1800,4.1,9,4.8
20050610,1900,20,9.3,-10.6
20050610,2000,6.3,9.7,3.4
20050610,2100,9.6,9.5,0
20050610,2200,11.5,9.3,-2.2
20050610,2300,13.5,6.2,-7.3
20050611,0,9.5,3.8,-5.7
20050611,100,16,11.6,-4.4
20050611,200,10.2,4.4,-5.8
20050611,300,15.2,4.1,-11.1
20050611,400,29.9,10.6,-19.2
20050611,500,67.9,21.7,-46.2
20050611,600,84.6,28.2,-56.4
20050611,700,84.1,27.6,-56.6
20050611,800,81.5,33.5,-48.1
20050611,900,79.5,32.8,-46.7
20050611,1000,62.3,30.8,-31.5
20050611,1100,53.7,14.9,-38.8
20050611,1200,37.7,13.1,-24.6
20050611,1300,11.7,7.6,-4.2
20050611,1400,4.8,4.2,-0.6
20050611,1500,4.6,3.3,-1.3
20050611,1600,3.8,0.8,-3
20050611,1700,3.5,3.5,0
20050611,1800,4.3,3.3,-1
20050611,1900,8.2,4.2,-3.9
20050611,2000,13.7,5.5,-8.2
20050611,2100,11.2,3.9,-7.3
20050611,2200,14.5,5.1,-9.4
20050611,2300,10.9,10.8,-0.1
20050612,0,13,6.5,-6.5
20050612,100,22.2,9,-13.2
20050612,200,38,24.2,-13.9
20050612,300,18.6,22.5,3.9
20050612,400,18.6,23.3,4.7
20050612,500,53.2,36.3,-16.9
20050612,600,45,28.1,-16.9
20050612,700,21.2,30.8,9.6
20050612,800,4.1,30.8,26.7
20050612,900,2.9,32.3,29.4
20050612,1000,2.6,15.7,13.1
20050612,1100,2.8,7.7,4.9
20050612,1200,3.1,7.6,4.5
20050612,1300,4.2,8.5,4.3
20050612,1400,7.9,7.6,-0.4
20050612,1500,10.2,2.9,-7.3
20050612,1600,9.8,3.2,-6.6
20050612,1700,8.1,4.6,-3.6
20050612,1800,8.1,9.8,1.7
20050612,1900,9.8,5.9,-3.9
20050612,2000,10.2,11.4,1.2
20050612,2100,12.5,6.7,-5.8
20050612,2200,13.2,8.2,-5
20050612,2300,8.8,5,-3.7
20050613,0,7,2.9,-4.1
20050613,100,7.7,6.4,-1.3
20050613,200,16.2,7.8,-8.5
20050613,300,53.4,16,-37.4
20050613,400,52.2,14,-38.2
20050613,500,72.4,27.5,-44.9
20050613,600,89.5,29.5,-59.9
20050613,700,83.2,34.5,-48.7
20050613,800,82.7,42.9,-39.8
20050613,900,91.8,48.2,-43.6
20050613,1000,85.9,62,-23.9
20050613,1100,63.7,43.3,-20.4
20050613,1200,44.7,22.1,-22.7
20050613,1300,28.8,23.6,-5.2
20050613,1400,14.7,26.1,11.4
20050613,1500,17.7,16.6,-1.1
20050613,1600,22.7,18.6,-4.1
20050613,1700,28.2,23.6,-4.6
20050613,1800,31.8,31.2,-0.6
20050613,1900,44.6,28.4,-16.3
20050613,2000,38.9,25.2,-13.7
20050613,2100,36.5,19.7,-16.8
20050613,2200,34.1,13,-21.1
20050613,2300,35.9,14.1,-21.8
20050614,0,53.1,16.7,-36.4
20050614,100,63.9,18.4,-45.5
20050614,200,76.1,24.2,-51.9
20050614,300,87,33.6,-53.4
20050614,400,85.2,34.9,-50.3
20050614,500,87.6,46.2,-41.4
20050614,600,89.5,53,-36.5
20050614,700,89.9,49.8,-40.2
20050614,800,80.7,38.6,-42.1
20050614,900,75.6,40.7,-34.9
20050614,1000,71.8,50.9,-20.9
20050614,1100,65.2,39.9,-25.2
20050614,1200,36.6,26.6,-10
20050614,1300,45.9,27,-18.9
20050614,1400,62,30,-32
20050614,1500,46.7,25.5,-21.2
20050614,1600,39,19.2,-19.8
20050614,1700,34.8,19.4,-15.4
20050614,1800,26.3,24.1,-2.1
20050614,1900,15.6,22,6.4
20050614,2000,16.2,22.3,6.2
20050614,2100,14.2,28,13.8
20050614,2200,19.7,26.3,6.6
20050614,2300,30.6,34.3,3.7
20050615,0,37.2,38.8,1.6
20050615,100,69.8,43.5,-26.3
20050615,200,78.4,70.2,-8.2
20050615,300,81.2,74.3,-6.9
20050615,400,78,73.8,-4.2
20050615,500,59.8,74.8,15
20050615,600,77.2,70.2,-7
20050615,700,83,74,-9
20050615,800,73.7,72.3,-1.4
20050615,900,62.4,70.7,8.3
20050615,1000,65.4,73.4,8
20050615,1100,38.4,57.5,19.1
20050615,1200,41.5,51.6,10.1
20050615,1300,48.5,51.2,2.7
20050615,1400,56.5,53.4,-3.1
20050615,1500,38.4,45.9,7.6
20050615,1600,43.4,37.1,-6.3
20050615,1700,44.2,40.1,-4.1
20050615,1800,56.7,33.4,-23.3
20050615,1900,53.9,39.3,-14.6
20050615,2000,47.2,50.6,3.4
20050615,2100,52.6,40.5,-12.1
20050615,2200,38,37.1,-0.9
20050615,2300,32.7,37.8,5.1
20050616,0,28.4,38.2,9.8
20050616,100,35.7,41.2,5.5
20050616,200,30.8,28.4,-2.3
20050616,300,29.9,34.2,4.3
20050616,400,14.9,24.6,9.8
20050616,500,9,19.3,10.4
20050616,600,15.8,18.2,2.4
20050616,700,19.8,17,-2.8
20050616,800,32.4,26,-6.4
20050616,900,22.4,24.2,1.8
20050616,1000,14.8,20.3,5.5
20050616,1100,11,14.5,3.5
20050616,1200,14.9,9.7,-5.2
20050616,1300,10.5,7,-3.5
20050616,1400,26.7,9.8,-16.9
20050616,1500,51.5,15.6,-35.9
20050616,1600,40.7,20.4,-20.3
20050616,1700,46.1,22.5,-23.6
20050616,1800,69.6,35.2,-34.4
20050616,1900,76.2,36.3,-39.9
20050616,2000,90,48.3,-41.7
20050616,2100,88.3,55,-33.3
20050616,2200,93.1,72,-21.1
20050616,2300,94.2,71,-23.2
20050617,0,92.4,67.8,-24.6
20050617,100,93.8,76,-17.8
20050617,200,93.1,77.8,-15.3
20050617,300,88.4,86.1,-2.3
20050617,400,94,64.3,-29.7
20050617,500,92,67.9,-24.1
20050617,600,85.6,65.2,-20.4
20050617,700,82,63.9,-18.1
20050617,800,67.3,61.4,-5.8
20050617,900,73.8,75.5,1.7
20050617,1000,74.3,77.8,3.6
20050617,1100,85.5,70.1,-15.4
20050617,1200,92.1,56,-36.1
20050617,1300,90.4,52.2,-38.2
20050617,1400,18.6,39.3,20.7
20050617,1500,23.7,33.2,9.6
20050617,1600,37.3,39.8,2.4
20050617,1700,62.3,40.8,-21.5
20050617,1800,56.8,37.3,-19.5
20050617,1900,51.2,41.5,-9.7
20050617,2000,42.7,34.4,-8.4
20050617,2100,39.9,34.7,-5.2
20050617,2200,40.9,30.5,-10.5
20050617,2300,44.5,27.9,-16.6
20050618,0,40,35.2,-4.9
20050618,100,59.4,42.2,-17.2
20050618,200,77.5,42.9,-34.6
20050618,300,87.7,49.1,-38.6
20050618,400,90.5,52.9,-37.6
20050618,500,57.9,43.4,-14.5
20050618,600,28.3,33.6,5.3
20050618,700,17.5,25.3,7.8
20050618,800,7.7,25.2,17.5
20050618,900,13.8,24.9,11.1
20050618,1000,6.1,15,8.9
20050618,1100,5.9,18,12.1
20050618,1200,5.8,14.6,8.7
20050618,1300,5.7,15.9,10.2
20050618,1400,7,15.8,8.9
20050618,1500,7.2,14,6.8
20050618,1600,7.1,2.3,-4.8
20050618,1700,7.6,7.2,-0.4
20050618,1800,8.1,11.1,3.1
20050618,1900,7.8,6.2,-1.5
20050618,2000,6.8,9.7,2.8
20050618,2100,6.6,3.1,-3.5
20050618,2200,7.4,12,4.6
20050618,2300,6.1,12,5.9
20050619,0,5.8,7.3,1.5
20050619,100,5.6,12.6,7.1
20050619,200,4.5,16.4,12
20050619,300,4.6,17.3,12.7
20050619,400,21.8,31.4,9.6
20050619,500,25.9,29.9,4
20050619,600,11.8,27.7,15.9
20050619,700,9.5,23.4,14
20050619,800,4.2,27.2,23
20050619,900,3.3,20,16.8
20050619,1000,3.2,4,0.9
20050619,1100,2.7,1.9,-0.8
20050619,1200,2.7,1.6,-1.1
20050619,1300,3.6,3.7,0.2
20050619,1400,3.9,3.1,-0.7
20050619,1500,3.9,1.9,-2
20050619,1600,6.1,1.4,-4.7
20050619,1700,4.7,4.3,-0.4
20050619,1800,4.1,4.5,0.3
20050619,1900,4.2,2.6,-1.7
20050619,2000,6,4.4,-1.5
20050619,2100,3.8,4.4,0.7
20050619,2200,3.6,1.7,-2
20050619,2300,4.4,3.6,-0.8
20050620,0,3.3,3.9,0.6
20050620,100,3.3,1.7,-1.6
20050620,200,3.8,1.9,-1.9
20050620,300,2.6,1.8,-0.8
20050620,400,4.6,1.7,-2.9
20050620,500,6.4,5.5,-0.9
20050620,600,5.3,2.6,-2.7
20050620,700,1.6,9.6,8
20050620,800,1,4.2,3.2
20050620,900,1.8,1.4,-0.5
20050620,1000,2.7,3.7,1.1
20050620,1100,2.5,3.1,0.7
20050620,1200,0.4,1.8,1.4
20050620,1300,1.5,0.4,-1.1
20050620,1400,2,2.9,0.9
20050620,1500,2.4,2.3,-0.1
20050620,1600,3.8,1,-2.8
20050620,1700,3.5,4.1,0.6
20050620,1800,4.8,1.6,-3.3
20050620,1900,5.5,4.6,-0.8
20050620,2000,6,3.6,-2.4
20050620,2100,5.7,1.8,-3.9
20050620,2200,4.9,4.7,-0.2
20050620,2300,3.3,1.5,-1.8
20050621,0,2.3,11.4,9
20050621,100,2.3,5.6,3.3
20050621,200,2.6,12.8,10.2
20050621,300,2.6,17.4,14.8
20050621,400,3.8,9.4,5.6
20050621,500,12.8,9.7,-3.1
20050621,600,11.6,7.1,-4.5
20050621,700,21.1,17.2,-4
20050621,800,43.9,17.5,-26.4
20050621,900,33.4,17.6,-15.8
20050621,1000,36.7,21,-15.7
20050621,1100,28,15.8,-12.2
20050621,1200,25.4,16.3,-9.1
20050621,1300,10.6,8.5,-2.1
20050621,1400,2.3,4.4,2.1
20050621,1500,0.7,1.4,0.7
20050621,1600,0,1.5,1.5
20050621,1700,0.1,2.2,2.1
20050621,1800,6.5,4.6,-1.9
20050621,1900,25.1,9.1,-16
20050621,2000,24.7,7.5,-17.2
20050621,2100,24.1,9.5,-14.7
20050621,2200,9.8,5.9,-3.9
20050621,2300,14.7,6.9,-7.8
20050622,0,17.5,14,-3.6
20050622,100,26.8,16.5,-10.4
20050622,200,61.1,27.1,-34
20050622,300,81.5,29.1,-52.4
20050622,400,82.9,37.8,-45.1
20050622,500,84.3,48.2,-36.1
20050622,600,82.4,47.5,-34.9
20050622,700,78.1,62.2,-15.9
20050622,800,83,62.4,-20.6
20050622,900,84.6,59.5,-25.2
20050622,1000,82.6,59,-23.6
20050622,1100,78,51.3,-26.7
20050622,1200,66.1,38.3,-27.8
20050622,1300,84.7,51.8,-32.9
20050622,1400,26.9,42.6,15.7
20050622,1500,32.1,35.8,3.7
20050622,1600,22.3,27.2,4.9
20050622,1700,32.8,43.8,11
20050622,1800,26.6,33.1,6.5
20050622,1900,19.9,40.9,20.9
20050622,2000,26.5,39.2,12.7
20050622,2100,22.2,46.7,24.4
20050622,2200,18.1,51.2,33.1
20050622,2300,23.1,54.2,31.1
20050623,0,1.2,44.6,43.5
20050623,100,20.3,57.4,37.1
20050623,200,24.3,45.2,21
20050623,300,24.9,49,24.1
20050623,400,19.5,50.1,30.6
20050623,500,17.7,59.6,41.9
20050623,600,4,57,53
20050623,700,5.2,55.5,50.3
20050623,800,0,57.3,57.3
20050623,900,0,50.9,50.9
20050623,1000,0,25.3,25.3
20050623,1100,0,22.7,22.7
20050623,1200,0,7.4,7.4
20050623,1300,0.6,6.9,6.3
20050623,1400,3.2,3.2,0
20050623,1500,4.5,9.1,4.6
20050623,1600,4.6,5.7,1.1
20050623,1700,4.7,7.5,2.8
20050623,1800,4.9,8.9,4
20050623,1900,3.9,8.2,4.3
20050623,2000,3.7,5,1.3
20050623,2100,4.4,1.9,-2.5
20050623,2200,3.3,3.3,0
20050623,2300,2.6,2.6,-0.1
20050624,0,2.2,3.5,1.3
20050624,100,3.4,1.4,-1.9
20050624,200,4.9,3.9,-1.1
20050624,300,0.4,1.7,1.2
20050624,400,0,0.2,0.2
20050624,500,0,4,4
20050624,600,0,1,1
20050624,700,1.3,3.1,1.8
20050624,800,7.7,5.4,-2.3
20050624,900,10.2,4.9,-5.3
20050624,1000,24.7,17.9,-6.8
20050624,1100,14.6,14.7,0.1
20050624,1200,1.5,5.9,4.4
20050624,1300,0.1,3.5,3.4
20050624,1400,1.3,7.6,6.3
20050624,1500,3.1,3.3,0.2
20050624,1600,1,2.1,1.1
20050624,1700,1.6,3.6,2.1
20050624,1800,1.2,1.8,0.6
20050624,1900,1.3,4.1,2.8
20050624,2000,1.2,1.5,0.2
20050624,2100,2.8,2,-0.8
20050624,2200,3.6,4.7,1.1
20050624,2300,2,1.8,-0.2
20050625,0,1.7,1.3,-0.4
20050625,100,5.8,5,-0.8
20050625,200,11.8,6.6,-5.2
20050625,300,8.8,3.2,-5.6
20050625,400,8.6,3,-5.7
20050625,500,4.6,1.5,-3.2
20050625,600,3.3,2.2,-1.2
20050625,700,5.9,4.2,-1.7
20050625,800,9.2,2.9,-6.2
20050625,900,12.2,6.8,-5.4
20050625,1000,21.4,11.1,-10.3
20050625,1100,23.3,32.8,9.5
20050625,1200,34.5,23.8,-10.7
20050625,1300,18,27.4,9.4
20050625,1400,1.5,31.2,29.7
20050625,1500,1.3,28.2,26.9
20050625,1600,1.8,25.1,23.3
20050625,1700,1.4,24.1,22.7
20050625,1800,2,31.7,29.7
20050625,1900,2.9,35.8,32.9
20050625,2000,2.8,28,25.2
20050625,2100,3.1,31.7,28.6
20050625,2200,3.2,44.4,41.2
20050625,2300,3.6,18.6,15
20050626,0,5,15.7,10.7
20050626,100,5.7,10.3,4.7
20050626,200,13.1,13.3,0.2
20050626,300,15.3,7.1,-8.2
20050626,400,21.4,10.6,-10.8
20050626,500,14.1,4.7,-9.4
20050626,600,5.3,2,-3.4
20050626,700,0.2,1.5,1.3
20050626,800,0,0.2,0.2
20050626,900,0,2.4,2.4
20050626,1000,0,2.1,2.1
20050626,1100,0,4.3,4.3
20050626,1200,0,7.3,7.3
20050626,1300,0,0.9,0.9
20050626,1400,0.1,2.4,2.3
20050626,1500,0.4,2.4,1.9
20050626,1600,0.8,1.2,0.5
20050626,1700,0.5,1.2,0.7
20050626,1800,2,2.4,0.4
20050626,1900,2.3,1.8,-0.5
20050626,2000,4.2,5.4,1.2
20050626,2100,6.9,9.1,2.2
20050626,2200,9,6,-2.9
20050626,2300,7.8,12.5,4.6
20050627,0,5.9,14.3,8.4
20050627,100,5.3,13.4,8
20050627,200,10.7,20.3,9.6
20050627,300,12.1,24.2,12.1
20050627,400,10.8,23.1,12.3
20050627,500,9,26.1,17.1
20050627,600,5.1,23.9,18.8
20050627,700,4.3,16.4,12.1
20050627,800,4.2,16,11.8
20050627,900,3.7,7,3.3
20050627,1000,3.3,9.3,6
20050627,1100,1.4,5.5,4.1
20050627,1200,0.3,5.2,4.9
20050627,1300,2.3,6.9,4.6
20050627,1400,3.4,3.6,0.2
20050627,1500,3.6,6.1,2.5
